date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2020-09-19,14.4,6.1,21.3,0,,88,11.2,29.2,1023.8,576
2020-09-20,15.9,9.3,22.8,0,,81,12.2,27.4,1020,642
2020-09-21,17.1,8.9,25.3,0,,97,7.6,23,1017.7,666
2020-09-22,19,11.4,26.8,0,,149,6.8,28.8,1010.8,660
2020-09-23,20.2,13.4,27.9,0,,197,7.6,29.2,1005.2,540
2020-09-24,18.2,13.5,22.9,6.9,,203,11.2,45,1004.1,192
2020-09-25,13.5,10.6,15.8,7.4,,271,8.3,27.7,997.8,60
2020-09-26,10.4,8.6,12.1,19.9,,291,15.5,51.5,994.9,0
2020-09-27,9.9,7,12.6,0.3,,193,6.8,22.3,1004.6,6
2020-09-28,13.9,9.1,18.6,0,,152,8.6,29.2,1011.9,558
2020-09-29,14.4,10.1,18.7,0,,330,4.7,20.2,1016.3,216
2020-09-30,13.9,7.8,21.1,0,,26,4,14.4,1015.9,630
2020-10-01,12.4,8.1,16.4,0,,76,7.2,22.3,1007.4,228
2020-10-02,14,11.6,16.6,0,,106,15.8,40,1001.6,6
2020-10-03,16.9,13,22.1,0,,98,17.3,38.9,994.5,462
2020-10-04,14.4,8.7,19,0,,211,10.4,41.4,999.1,318
2020-10-05,11.8,7.4,16.7,0.4,,151,9.4,23.4,1004.1,48
2020-10-06,12.9,9.6,16.8,0.8,,197,12.6,40.3,1003.1,174
2020-10-07,12.6,10.8,16.5,0.5,,220,10.8,37.4,1008.3,96
2020-10-08,12.5,9.1,14.9,6.3,,214,13.7,37.8,1015.6,144
2020-10-09,13.1,10.9,15.4,2.5,,231,10.4,36.7,1017,24
2020-10-10,10.5,6.1,13,0,,236,10.8,35.6,1017.4,138
2020-10-11,8,4,11.4,0,,204,7.9,20.5,1018.2,150
2020-10-12,8.7,3.1,12.1,0,,253,9,26.3,1017.3,144
2020-10-13,8.1,1.3,12.1,1.7,,356,9.4,32.8,1015.2,240
2020-10-14,10.1,9.5,10.6,11.5,,358,24.1,49,1009,0
2020-10-15,10.5,9.7,11.5,0.3,,8,19.1,38.5,1015.7,0
2020-10-16,9.3,7.7,11.2,0.1,,7,15.1,32.4,1019.6,66
2020-10-17,9.3,7.4,12.2,0,,357,8.3,23.4,1018.5,192
2020-10-18,8.1,6.5,9.4,1,,263,15.1,39.6,1017.7,6
2020-10-19,8.9,6,11.3,0,,242,8.3,23.4,1022.1,78
2020-10-20,8.7,4.1,12.3,2.8,,159,11.2,33.5,1016.2,60
2020-10-21,12.3,9.9,15.4,0.1,,176,10.4,27.4,1009.6,0
2020-10-22,16.2,14.4,19.3,0,,207,12.6,32,1011.9,222
2020-10-23,14,11.2,17,8.5,,210,6.8,33.8,1011.6,48
2020-10-24,13.5,10.9,17.4,0,,222,10.8,37.1,1013,276
2020-10-25,12.7,8.9,17.3,0,,175,11.2,34.9,1008.4,360
2020-10-26,11.3,9.6,13.5,0.7,,195,7.9,21.2,1004.2,24
2020-10-27,10,7.6,12.7,0.1,,203,11.9,32.8,1008.8,30
2020-10-28,10.5,8.5,13.8,3.1,,194,12.2,35.3,1009.9,102
2020-10-29,10.4,8.1,11.9,1.9,,235,15.5,46.1,1012.7,144
2020-10-30,11.4,7.7,13.8,14.6,,234,13.7,38.9,1016.2,0
2020-10-31,13.9,12.5,14.9,1.3,,239,9.4,25.6,1020.7,0
2020-11-01,12.7,10.6,15,5.4,,187,9.7,26.3,1014.3,12
2020-11-02,17,14.4,21,7.2,,208,14.4,47.9,1010.4,126
2020-11-03,12.5,10.4,15,0,,264,12.2,42.1,1021.1,366
2020-11-04,9.2,5.3,12.2,0,,262,12.6,35.6,1029.9,384
2020-11-05,7.7,3.5,11.7,0,,250,11.9,32,1036.1,408
2020-11-06,9.1,8.6,10,0,,279,11.9,29.9,1034,0
2020-11-07,7.8,2.2,12.6,0,,155,7.9,24.1,1028.4,342
2020-11-08,4.9,1,10.5,0,,106,6.8,20.9,1026,444
2020-11-09,5.8,5.2,6.3,0,,111,11.9,24.5,1028.3,0
2020-11-10,5.4,4.5,6,0,,122,11.9,25.2,1029.8,0
2020-11-11,6.2,5.8,6.8,0,,129,7.9,18,1027.1,0
2020-11-12,7.8,6,10.8,0,,158,10.1,28.8,1021.1,144
2020-11-13,8.3,6.2,12.2,0.2,,193,7.9,23.4,1019.5,258
2020-11-14,11.5,8.9,15.2,0,,199,8.3,22,1018.3,60
2020-11-15,10,7.1,15,0.7,,166,11.5,34.9,1013.2,198
2020-11-16,9.8,7.2,12.9,0.1,,206,11.5,34.9,1013.3,150
2020-11-17,10.1,8.3,11.3,0.6,,222,13.3,37.4,1023.3,54
2020-11-18,11,8.3,12.6,0,,212,11.9,31.7,1023.5,0
2020-11-19,9.2,4,12.8,1,,240,19.1,54,1016.5,30
2020-11-20,3.5,0.5,6.4,0,,277,14.8,32.4,1030.5,180
2020-11-21,3.8,0.2,6.7,0,,214,16.2,43.9,1030.3,72
2020-11-22,8.2,6.5,10.9,0.1,,239,16.6,46.8,1022.8,36
2020-11-23,6.6,3.1,8.8,0,,257,14.8,38.5,1025.3,300
2020-11-24,3.4,0.4,7.8,0,,198,9,22.7,1025.6,342
2020-11-25,1,-0.4,2.6,0,,180,8.6,23,1020.5,0
2020-11-26,4.1,-0.3,7.7,1,,217,8.6,21.2,1020.6,0
2020-11-27,6.2,3.9,8.2,0.1,,12,6.1,18.7,1022.4,102
2020-11-28,3.6,-0.1,5.2,0,,53,6.5,22,1025.5,0
2020-11-29,1.7,-1,4.9,0,,329,10.4,25.2,1026.7,6
2020-11-30,1.6,-1.3,2.6,0,,232,9.4,20.5,1023.5,0
2020-12-01,2.4,-1,4.1,0,,151,9.7,23.4,1017.9,0
2020-12-02,-0.9,-3.2,1.7,0,,108,7.9,24.8,1020.1,12
2020-12-03,-0.7,-2.7,1,0,,145,14.4,28.8,1007.2,0
2020-12-04,1.4,-1.4,4.5,0,,127,12.6,28.8,996.5,6
2020-12-05,3.6,0.7,8.2,0,,114,9,33.8,1000.9,108
2020-12-06,7.8,3.7,11.7,0,,105,14.8,34.2,1001.7,144
2020-12-07,6.1,2.4,8.4,0.1,,127,11.9,38.2,1002.3,18
2020-12-08,4.1,1.5,6.8,0.7,,94,13.3,32,1007.8,360
2020-12-09,1.7,0.5,2.4,0.3,,98,14,29.5,1011.4,0
2020-12-10,-0.5,-1.2,0.6,0,,103,12.6,27,1010.1,0
2020-12-11,-0.2,-1.2,1.3,0,,121,13.7,30.6,1004.4,0
2020-12-12,1.3,0.2,3.4,0.1,,107,11.5,30.6,1002.5,72
2020-12-13,3,2,4.2,0.1,,95,6.1,15.1,1011.3,0
2020-12-14,5.3,3.3,7.6,0,,156,10.4,27.7,1014.1,78
2020-12-15,5.7,3.5,7.5,0.2,,161,10.4,24.1,1013.4,0
2020-12-16,8,4.7,9.6,0,,172,8.6,27,1020.4,0
2020-12-17,5.5,2.6,8.2,0.9,,173,13,31,1021,150
2020-12-18,5.4,1.3,9.2,0,,194,9,20.5,1024.5,324
2020-12-19,2.9,0.1,7.1,0,,154,12.2,25.2,1021.2,372
2020-12-20,3.1,0.9,5.3,1.2,,159,10.1,24.5,1021.5,198
2020-12-21,4.5,3,7.1,5.4,,181,10.1,28.1,1021.3,312
2020-12-22,9.3,4.8,13.8,4.8,,223,18,44.6,1010.5,42
2020-12-23,7.4,6.4,10.4,4.3,,129,8.3,26.3,1012,0
2020-12-24,6.9,3.3,10.8,1.7,,261,18.4,47.5,1005.3,12
2020-12-25,2.7,1.3,4,0.1,,314,16.9,35.3,1017.8,0
2020-12-26,1,-0.7,2.1,0.2,,233,13.3,33.1,1019.6,0
2020-12-27,1.6,1,2.5,0,,175,21.2,49,999.2,0
2020-12-28,2.8,1.4,4.4,2,,140,13.3,31.3,984.8,54
2020-12-29,2.3,0.1,4.2,0,,182,9.7,27,988.9,108
2020-12-30,2.5,-0.1,5.3,0,,193,9.7,24.1,1001.8,336
2020-12-31,2.6,0.8,5,0,,184,9.4,22.7,1006.1,156
2021-01-01,2.1,0.6,3,1,,198,7.2,19.8,1008,0
2021-01-02,1.1,-0.9,4.2,0,,172,7.6,18.7,1015,66
2021-01-03,0.6,-0.3,1.1,6,,55,16.6,33.1,1015.6,0
2021-01-04,0.8,0.6,0.9,0.3,,56,13.7,31.3,1017.3,0
2021-01-05,1.7,0.7,3.5,1.6,,30,14.4,31,1016.6,0
2021-01-06,2,1.1,3.6,0.8,,299,15.8,31,1010.8,0
2021-01-07,1.3,0.8,1.8,0,,251,14.8,32.8,1010.2,0
2021-01-08,1.1,0.6,1.9,0.1,,240,10.4,24.5,1012.4,0
2021-01-09,1.6,0.7,2.6,0,,281,10.8,23.8,1020,0
2021-01-10,0.8,-1.1,2.4,0.2,,245,11.2,25.6,1023.9,66
2021-01-11,0.6,-0.6,1.7,1.4,,209,15.5,38.2,1017.1,0
2021-01-12,1.6,0.5,3.5,3.3,,238,19.1,43.2,1003.9,0
2021-01-13,1.8,0.2,3.8,3.8,,266,24.8,56.5,1005.8,0
2021-01-14,1.2,-0.2,2,0,,328,19.8,48.6,1014.3,6
2021-01-15,-0.4,-2.9,1.6,0,,343,18.4,36,1023.6,0
2021-01-16,-1.5,-2.5,-0.3,0,,301,17.6,42.1,1023.1,24
2021-01-17,-1.7,-4.1,-0.2,0,,216,6.5,20.5,1020.5,0
2021-01-18,-1.3,-4.8,3,5.4,,180,9.7,32.4,1019.2,0
2021-01-19,2.6,0.5,5.3,7.5,,214,14.4,38.2,1009,0
2021-01-20,6.1,3.8,8.9,0,,206,15.8,42.1,1003.2,42
2021-01-21,8.8,5.3,13,0.6,,193,16.2,49,997,180
2021-01-22,7.4,1.1,11.3,0.2,,215,15.1,54,993.3,0
2021-01-23,2.1,0.2,3.3,5.4,,258,8.3,31,997.3,0
2021-01-24,1.2,0.2,1.9,3.2,,100,8.3,21.2,997,0
2021-01-25,1.4,0.5,2.3,0.3,,273,14,34.6,1003.3,0
2021-01-26,1.2,-1.4,3.5,0.1,,269,15.1,41.8,1011.7,210
2021-01-27,1.9,-0.4,5.5,0.8,,226,11.5,31.7,1012.9,222
2021-01-28,1.6,-2.1,4,0.8,,300,13.3,32.4,1004.4,6
2021-01-29,-1.1,-2.6,0.8,2.3,,86,11.2,30.6,999.4,30
2021-01-30,-1.1,-3.8,0.7,0,,356,10.4,31.3,1002.6,36
2021-01-31,-4.5,-8.7,0.2,0,,182,6.8,34.9,1006.2,456
2021-02-01,-3.3,-8.9,1,0,,114,13,32.8,1000.3,192
2021-02-02,1,-1.2,2.8,1.8,,195,10.1,32,1002.2,0
2021-02-03,5,1.3,9.5,11.3,,123,7.9,48.2,998.5,24
2021-02-04,1,0.2,2.6,0.1,,41,14.4,46.4,1012,0
2021-02-05,-0.1,-1.2,1.2,1,,95,20.5,41.4,1019.2,0
2021-02-06,-2,-4.4,-0.6,0,,80,27.7,54,1019.2,0
2021-02-07,-6.1,-7.4,-4.4,0.3,,80,33.5,61.2,1011.8,0
2021-02-08,-9,-10.8,-6.4,0.8,,68,22,57.6,1005,0
2021-02-09,-8.3,-9.8,-7,0,,38,6.8,23.8,1006.9,0
2021-02-10,-7.2,-11.1,-2.5,0.1,,320,7.9,22,1012.2,270
2021-02-11,-4.5,-8.5,-2.4,0,,334,13,30.2,1026.6,48
2021-02-12,-5.1,-9,-1.9,0,,356,11.5,29.2,1035.8,498
2021-02-13,-6.1,-10.7,-1,0,,308,11.5,30.2,1040.9,366
2021-02-14,-5.2,-8.8,-0.9,0,,273,10.4,29.5,1042,306
2021-02-15,-5,-12.5,0.6,4.3,,153,11.2,35.6,1032.7,198
2021-02-16,1.6,-2.1,3.8,2.1,,186,8.6,23,1018.3,0
2021-02-17,5.2,2,7.9,0.7,,239,13.7,44.3,1014.7,36
2021-02-18,7.2,3.7,10.8,3.1,,168,10.4,32.4,1017.3,312
2021-02-19,6.5,1.7,10.2,0,,227,13.7,41.4,1017,348
2021-02-20,6.4,0.1,13,0,,142,10.4,30.2,1019.8,408
2021-02-21,8.9,3.4,17.1,0,,160,10.8,23.4,1019.1,546
2021-02-22,6.6,1.2,14.1,0,,159,7.9,23.8,1022.9,558
2021-02-23,10.8,4.8,18.1,0,,195,6.8,19.4,1031.1,360
2021-02-24,13.3,8.9,19.6,0,,205,8.6,25.2,1031.3,438
2021-02-25,12.4,6.6,19.4,1.3,,207,8.3,29.5,1026.9,486
2021-02-26,7.8,4.4,9.5,0.7,,288,15.5,38.5,1029.1,54
2021-02-27,5,2.4,7.4,0,,297,17.3,38.9,1036.6,6
2021-02-28,2.7,0.6,4.5,0,,264,11.2,31.7,1037,36
2021-03-01,4.9,0.7,9.7,0,,242,7.2,21.2,1036.2,306
2021-03-02,4.2,-1.7,14,0,,243,4,13.7,1034.4,426
2021-03-03,7,-0.3,14.3,0,,179,8.3,32.8,1026.5,480
2021-03-04,3.8,2.2,7.6,0,,297,16.2,39.2,1018.4,0
2021-03-05,1.7,-2.9,6.3,0,,335,14.4,37.8,1025.9,522
2021-03-06,1.9,-2.2,4.1,0,,262,14.4,39.2,1030.7,192
2021-03-07,3.1,1.8,4.2,0.5,,270,21.2,48.2,1021.9,0
2021-03-08,1.9,-2.8,6.9,0,,352,9.7,24.5,1022.3,618
2021-03-09,1.6,-3,7.4,0,,126,7.6,20.9,1020.6,534
2021-03-10,2.4,-4,8.4,0.9,,127,9.7,28.8,1019,570
2021-03-11,6.3,1.8,12.7,6,,190,18.7,65.5,1000.9,84
2021-03-12,7.5,4.4,10.7,0.9,,240,20.9,52.9,1002.9,162
2021-03-13,5.9,3.9,10.4,7.5,,211,17.6,66.2,997,42
2021-03-14,5,3.2,8,4.8,,256,22.7,58.3,1002.4,72
2021-03-15,4.8,2.8,8.6,3.7,,249,16.6,46.1,1006.9,96
2021-03-16,4.3,-0.2,7.6,0,,314,22.3,44.6,1016.1,60
2021-03-17,2,-1.6,5.6,1.5,,311,10.8,41.8,1022.2,78
2021-03-18,2.9,-1.6,7.2,0.8,,300,10.4,32.8,1021.3,216
2021-03-19,0.7,-3.6,4.1,0.7,,356,16.2,50.4,1023.1,216
2021-03-20,1.3,-2.9,4.2,0.2,,293,16.2,45.7,1026.1,204
2021-03-21,5.3,1.7,10,1.6,,291,23.4,55.1,1014,138
2021-03-22,5.4,0.1,10.4,0.3,,303,14.4,33.8,1019.5,612
2021-03-23,6,4.6,7.6,0,,283,15.1,35.3,1023.6,0
2021-03-24,8.2,3.9,13.2,0,,244,9.7,32.8,1022.8,210
2021-03-25,9.3,1.7,15.8,0.2,,236,7.6,38.9,1019.8,456
2021-03-26,10.8,5,16.3,0.3,,181,6.1,23,1018.7,198
2021-03-27,6.9,2.9,11.4,1.9,,231,17.6,67.3,1017.6,156
2021-03-28,7.7,1.4,12.1,0,,,14.4,42.1,1027,276
2021-03-29,14.4,10.1,20.2,0,,232,15.1,44.6,1027.1,252
2021-03-30,14.9,6.8,22,0,,252,9.4,31.7,1029.5,708
2021-03-31,15.4,6.5,23.8,0,,200,5.8,25.2,1022.9,708
2021-04-01,11.7,5,17.3,0.1,,292,14.8,47.5,1017.4,22
2021-04-02,6.1,0.8,12.2,0,,321,20.2,50.8,1019.9,509
2021-04-03,5.5,0.5,9.8,0,,342,19.8,45.4,1021.7,463
2021-04-04,5.6,-0.9,11.4,0,,259,16.2,46.8,1019.6,633
2021-04-05,3.6,0.2,5.9,3.6,,258,26.3,69.5,1001.9,194
2021-04-06,2,-1,7.2,0.8,,264,20.2,60.5,1005.1,332
2021-04-07,3.1,1,6.6,1.7,,271,23.8,52.9,1009.3,86
2021-04-08,4.5,1.8,7.5,0,,270,24.5,58.7,1019.1,102
2021-04-09,8.2,1.4,13.5,1,,218,15.8,50.8,1014.9,526
2021-04-10,7.5,5.8,9.2,4.2,,73,8.6,28.8,1015.2,0
2021-04-11,11.3,4.3,20.5,1.5,,151,16.6,47.9,1010.9,233
2021-04-12,5.1,2.5,8,0,,298,18,41.8,1022.8,17
2021-04-13,4.9,1,9.7,0.1,,283,15.1,52.6,1028.1,481
2021-04-14,4.6,0.8,8.8,0,,325,15.8,34.6,1027.7,303
2021-04-15,4,0,7.3,0.3,,355,19.4,49.7,1027.5,69
2021-04-16,6.8,3.5,11.6,0.1,,350,19.1,39.2,1024.5,263
2021-04-17,8.6,5,13.4,0.5,,350,13,33.8,1021.5,66
2021-04-18,7.6,4.9,13.2,3.9,,2,9.4,28.4,1020.7,50
2021-04-19,9.7,3,16.3,0,,333,10.8,33.8,1019.7,265
2021-04-20,11.5,4.1,18.5,0,,345,8.6,31,1015.6,735
2021-04-21,11,4.3,17.6,0,,302,19.4,55.1,1014,544
2021-04-22,7.6,4.5,12.1,0,,291,27.4,62.3,1019.1,187
2021-04-23,8.6,5,13.9,0,,301,22,54.7,1024.4,455
2021-04-24,7.4,3,11.4,0,,299,14.8,42.1,1024.7,322
2021-04-25,6.3,2.2,10.6,0,,351,12.2,37.4,1024.1,311
2021-04-26,5,-0.8,9.4,0,,339,10.1,29.9,1021.3,376
2021-04-27,7.2,-0.4,12.8,0,,87,14.8,42.1,1015.6,811
2021-04-28,10.9,2.8,17.8,0.2,,105,15.8,32,1008.4,781
2021-04-29,11.3,8.8,17.2,3.2,,173,15.1,72,1003,212
2021-04-30,8.3,6.3,10.2,0,,306,17.3,43.2,1011.7,0
2021-05-01,9.2,5.6,13.1,0,,73,8.6,26.6,1013.6,240
2021-05-02,8.1,6.6,11,6,,343,11.5,40.3,1012.3,0
2021-05-03,7.4,4.2,11.1,0.8,,276,18.4,51.5,1017.1,191
2021-05-04,10.1,5,15.5,2.6,,192,19.1,69.1,1002.1,82
2021-05-05,8.8,5.9,13.2,1.5,,237,24.5,85,1000.3,271
2021-05-06,7.9,3.8,12.1,0.8,,237,15.5,43.2,1006.1,355
2021-05-07,5.7,1.4,9.7,8.7,,275,12.6,59.8,1010.2,179
2021-05-08,10,3,14.9,0,,239,10.4,38.2,1017.2,467
2021-05-09,18.9,10.1,26.9,0,,167,14,36.4,1009.9,772
2021-05-10,21.7,14.4,29.8,0,,162,13.3,36,1007.2,789
2021-05-11,21.1,14.7,29,0.7,,28,14,54.4,1005,726
2021-05-12,13.8,12.7,14.9,4.7,,296,18.4,33.8,1007.6,0
2021-05-13,11.4,10.8,12.7,8.6,,312,17.6,36.7,1004.9,0
2021-05-14,10.6,9.2,12.1,0.2,,294,18,46.8,1005.8,24
2021-05-15,13.5,6.1,19.2,3.4,,201,9.7,46.1,1005.8,496
2021-05-16,13.3,8.7,18,1.2,,210,10.1,37.4,1002.6,324
2021-05-17,13.7,9.1,19.4,0.3,,233,9.7,32.4,1003.4,320
2021-05-18,11.7,6.7,15.9,0,,277,15.5,41.4,1010.3,71
2021-05-19,12.7,6.7,17.3,0,,297,15.1,41.4,1014.5,682
2021-05-20,13.5,10.1,17.5,0,,284,15.5,42.5,1017.2,453
2021-05-21,15.2,10.7,20.9,0,,205,15.8,54.4,1006.3,427
2021-05-22,13.3,10.3,17.4,0.7,,225,17.6,56.2,1004.9,275
2021-05-23,12.3,8.8,17.7,2.7,,248,15.5,50.4,1013,354
2021-05-24,15.8,7.8,21.2,0.5,,163,13,37.8,1013.8,711
2021-05-25,12.6,9.3,16.7,5.7,,230,15.5,78.5,1011.7,240
2021-05-26,12.4,8.9,16.3,0.1,,216,15.8,40,1010.9,281
2021-05-27,11.8,8.5,15.5,3.4,,239,15.8,43.9,1013.1,127
2021-05-28,11.6,8.7,15.4,1.1,,306,14.4,46.8,1020.7,180
2021-05-29,12.5,7.1,17.3,0,,313,19.1,45.4,1024.1,362
2021-05-30,13.9,7.5,19.7,0,,23,16.2,41,1026.3,867
2021-05-31,14.7,6.1,21.8,0,,28,7.9,26.3,1023.4,902
2021-06-01,17.3,9.4,24.4,0,,323,12.6,41.8,1018.6,531
2021-06-02,18.3,11.2,25.3,0,,89,12.2,30.6,1019.9,519
2021-06-03,20.9,10.9,27.6,0.8,,107,12.6,34.6,1022.9,868
2021-06-04,18.9,15.2,23.5,0,,105,12.6,33.1,1021.7,350
2021-06-05,21.5,13.4,27.8,0,,79,12.2,35.3,1019.2,801
2021-06-06,22.2,15.2,29.2,0,,85,9,23.4,1019.4,571
2021-06-07,20.9,12.5,27.7,0,,353,10.8,28.8,1020.5,904
2021-06-08,21.4,14.2,27.1,0,,355,10.8,28.4,1021.2,666
2021-06-09,21.3,13,27.6,0,,17,5.4,29.9,1021,754
2021-06-10,22.6,15.8,28.2,0,,353,11.2,35.3,1018.9,698
2021-06-11,23.1,16.8,28,0,,325,9.7,44.6,1017.1,734
2021-06-12,19.2,13.4,22.5,1.2,,284,20.2,56.2,1015.2,157
2021-06-13,15.5,11.6,20.8,0,,304,20.9,46.8,1023.6,286
2021-06-14,20.3,9.4,27.8,0,,255,6.8,28.4,1021.4,892
2021-06-15,20.4,14.2,24.4,0,,312,10.1,28.1,1018.7,250
2021-06-16,21.3,11.8,29,0,,86,11.5,29.2,1018.2,912
2021-06-17,27.1,17.6,34.7,0,,126,11.5,34.2,1015.5,904
2021-06-18,28.6,20.7,34.8,0,,138,12.6,37.8,1014.2,914
2021-06-19,28.7,21.1,36.6,0,,149,7.9,29.2,1012.6,663
2021-06-20,28.2,20.9,34.8,0.3,,193,11.5,35.3,1008.4,464
2021-06-21,25.9,20.7,31.8,0,,280,12.6,41.8,1006.4,666
2021-06-22,18.8,14.5,21.4,0.2,,313,14.4,34.2,1013.7,20
2021-06-23,17.5,12.3,21.7,0.6,,322,8.3,23.8,1019.9,206
2021-06-24,17.5,14.5,21.2,1.8,,5,7.6,19.1,1018.7,1
2021-06-25,20.4,16.7,25.1,0,,268,7.9,30.2,1017.3,168
2021-06-26,21.5,15.2,27.7,0,,353,7.6,31,1018.6,630
2021-06-27,22.1,14.2,28.6,0,,38,6.8,27.7,1017.5,798
2021-06-28,25.3,15.4,31.6,0,,121,6.8,24.8,1015.2,601
2021-06-29,24.1,18.7,29.8,8.4,,153,7.9,37.8,1010.4,191
2021-06-30,18.2,17.1,19.5,41.7,,286,14.8,40.3,1007.7,0
2021-07-01,15.7,14.4,17.1,9.9,,258,15.5,42.1,1010.4,0
2021-07-02,19.9,15.4,25.4,0,,274,13.7,45,1014.6,486
2021-07-03,20.3,14.8,25.6,0,,281,10.8,44.6,1015,594
2021-07-04,22.5,17.3,27.5,0,,64,7.6,31.7,1010.9,634
2021-07-05,20.5,17.5,25.3,3.8,,203,8.6,35.6,1009.7,419
2021-07-06,23.5,17,30.3,5.3,,185,11.2,34.9,1010.4,564
2021-07-07,19.2,17.4,22.6,5.2,,203,7.2,22.7,1018.1,231
2021-07-08,19,16.1,21.4,5.3,,85,8.3,26.3,1021.1,137
2021-07-09,17.9,14.7,22,7.6,,351,14.8,42.1,1015.7,8
2021-07-10,19.6,14.7,25.8,0,,265,15.5,42.5,1016.7,518
2021-07-11,22.8,15.4,28.6,0.2,,98,13.3,40.7,1016.4,690
2021-07-12,22.3,17.1,27.5,0,,128,9,28.8,1013,362
2021-07-13,24.3,16.5,30.4,3.5,,95,10.8,36,1009.1,693
2021-07-14,21.9,17.7,26.4,0,,168,10.4,32,1009.2,215
2021-07-15,22.3,16.7,27.9,0,,304,8.3,35.3,1012.3,403
2021-07-16,23.6,17.5,30.2,3.3,,315,8.6,36.7,1016.4,480
2021-07-17,23.8,18.9,28.8,0,,330,14.2,38.9,1018.3,372
2021-07-18,22.3,17.4,27.4,0,,319,14.8,37,1018.6,757
2021-07-19,17.5,14.7,20.3,0,,309,13.7,29.6,1019.2,124
2021-07-20,18.3,15.2,22.1,0,,290,10.8,31.7,1019.2,225
2021-07-21,19,14.2,22.7,0,,281,9.7,27.4,1022.1,113
2021-07-22,20.6,17.2,24,0,,267,7.9,23,1020.9,92
2021-07-23,20.6,14.3,25.9,0,,290,6.1,26.6,1016.9,567
2021-07-24,24,15.5,30.3,0,,91,11.5,33.1,1012.4,659
2021-07-25,23.5,18.8,30.8,9.2,,102,11.2,53.3,1009.7,399
2021-07-26,24.3,19.2,30.6,0,,166,7.9,26.6,1010.5,338
2021-07-27,23.7,19.1,28,0.1,,214,11.5,36,1011.7,647
2021-07-28,21.7,18.8,25,0,,228,10.1,33.8,1011.1,304
2021-07-29,20.8,16.3,25.4,0,,237,15.1,43.9,1010.5,424
2021-07-30,20.9,14,26.6,0,,230,12.2,40.3,1008.6,798
2021-07-31,21.1,17.7,25,0,,239,17.6,45.4,1006.5,445
2021-08-01,18.2,15,23.1,7.4,,251,10.1,46.1,1008,139
2021-08-02,17.6,14.3,22.1,0,,275,14.8,39.6,1011.4,384
2021-08-03,17.8,11.6,23.3,0,,249,6.8,21.2,1013.8,226
2021-08-04,18.5,14.8,23.2,0,,103,8.6,31.7,1013.6,194
2021-08-05,18.7,14,24.6,0.4,,76,9.4,31,1010.2,378
2021-08-06,19.9,15.4,26.6,6.1,,138,7.2,35.3,1006,449
2021-08-07,19.9,14.8,24.9,3.9,,215,9.7,35.3,1005.4,474
2021-08-08,19.5,14.8,24.3,2.1,,224,14.8,47.9,1009.8,491
2021-08-09,17.8,12.4,24.2,2.7,,216,10.1,35.3,1017.7,320
2021-08-10,18.3,13.6,24,2.2,,197,9,36.4,1016.8,339
2021-08-11,18.2,13.6,23.5,0,,268,9.4,30.2,1019.3,600
2021-08-12,21.2,12.2,27.9,0,,189,5.4,22.7,1021.2,728
2021-08-13,24.2,17,30.1,0,,192,9,38.5,1019.5,568
2021-08-14,22.3,17,27.7,0,,278,11.5,37.1,1019,741
2021-08-15,21.2,14.3,27,0,,256,8.3,25.2,1013.7,608
2021-08-16,19,12.5,25.2,1.9,,236,16.9,52.2,1007.6,331
2021-08-17,15.3,12.5,18.3,0.5,,247,21.6,58,1011.1,7
2021-08-18,17.4,14.1,20.5,0,,250,18,45.7,1011.9,165
2021-08-19,18.8,16.1,22.9,0.1,,247,16.6,37.1,1011.9,86
2021-08-20,18.2,15.5,22.2,0,,270,12.2,43.6,1015.8,191
2021-08-21,19.1,14.1,23.9,0,,325,6.8,23.4,1019.2,243
2021-08-22,18.2,15.4,22.6,22.2,,60,11.9,27.4,1016.2,65
2021-08-23,16.5,14.6,19.7,0.7,,30,16.6,43.9,1020.1,68
2021-08-24,16.3,10.4,21.5,0,,24,15.8,38.2,1026.4,639
2021-08-25,15.5,8.3,22.3,3.2,,292,14,42.5,1018,334
2021-08-26,14.7,12.6,17.6,8.8,,301,15.8,34.9,1008.6,104
2021-08-27,14.2,12.4,17.4,2,,349,10.8,29.9,1011.1,175
2021-08-28,15.4,12.7,20.1,1.6,,339,8.6,27,1015.3,132
2021-08-29,15.8,14.2,19.7,9.1,,299,7.2,23,1014.3,53
2021-08-30,15.8,13.8,18.2,1,,8,13,36.7,1015.3,1
2021-08-31,16.2,11.9,20.3,0.2,,341,19.1,43.2,1019.6,303
2021-09-01,16,11.9,21.1,0,,294,12.2,31.3,1024.7,363
2021-09-02,16.1,11.8,21.2,0,,309,8.6,28.4,1026.3,663
2021-09-03,16.9,10.6,24.1,0,,261,10.4,37.1,1020.2,732
2021-09-04,14.2,11,18.6,0,,281,8.3,20.5,1019.1,115
2021-09-05,16,10,22.5,0,,89,9.4,29.5,1023,356
2021-09-06,16.9,9.8,23.3,0,,101,6.5,22,1023.9,585
2021-09-07,17.6,12.2,22.9,0,,315,6.5,25.9,1023.9,486
2021-09-08,18.6,11.1,25.6,0,,101,6.5,28.1,1020.5,714
2021-09-09,20.4,12,27.7,0,,131,9.4,23.4,1013.8,714
2021-09-10,20.2,16.2,28.1,5.3,,170,6.5,25.9,1013.5,467
2021-09-11,19.7,16.8,24.1,1.8,,227,7.6,25.9,1015.5,204
2021-09-12,18.4,15,22.4,0,,247,9,25.6,1016.5,99
