date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2021-01-01,2,-0.5,3.6,0,0,,,,,
2021-01-02,0.9,-0.8,2.4,3,0,45,8.6,,1012.7,
2021-01-03,0.3,-0.4,1,2.9,40,287,4.6,,1011.7,
2021-01-04,0.6,-0.2,1.6,0,20,87,7.2,,1013.8,
2021-01-05,1.3,0.2,2.2,0.2,0,41,8.8,,1012.9,
2021-01-06,0.8,0.3,1.3,3.9,0,343,8.7,,1013.4,
2021-01-07,1.4,0.5,3.7,0.6,0,247,9.8,,1015.5,
2021-01-08,0.6,0.2,0.9,0.6,10,244,13,,1016.8,
2021-01-09,0,-3.8,2.3,0,0,14,7.2,,1022.7,
2021-01-10,-2.2,-5.5,1.9,0,0,75,8.6,,1025.3,
2021-01-11,-3.3,-7.6,0.4,0.3,0,164,6.8,,1023.9,
2021-01-12,1.3,-0.4,2.8,16.7,10,232,18.3,,1014.4,
2021-01-13,1.4,-1.9,3.1,0.1,20,260,14.7,,1018.3,
2021-01-14,1.3,-0.7,2.9,0,10,336,11.5,,1018.6,
2021-01-15,-1.2,-4.9,2.2,0,10,49,10.5,,1024.1,
2021-01-16,-1.4,-3.1,-0.3,1.9,10,253,8.1,,1027,
2021-01-17,-1.1,-3.1,1.8,2,40,229,7.3,,1020.2,
2021-01-18,2.1,0.9,3.1,0.4,20,250,15.4,,1026,
2021-01-19,2.5,1.3,4.6,2.4,0,207,15.3,,1018.6,
2021-01-20,7.2,4.1,10,0,0,181,15.8,,1008.4,
2021-01-21,10.4,6.2,12.9,0.7,0,192,20.3,,1001.4,
2021-01-22,8,0.2,13.3,10.4,0,206,16.6,,995,
2021-01-23,2.5,0.2,5.1,3.4,10,210,12.4,,997.9,
2021-01-24,1,-1.8,2.7,1.3,0,227,19.2,,999.8,
2021-01-25,0,-2,0.9,4.6,20,248,9.1,,1005,
2021-01-26,1.1,-0.8,2.2,0,30,256,18.8,,1018.7,
2021-01-27,0.6,-1.4,2.3,1.4,10,203,10.6,,1017.6,
2021-01-28,7,2.1,11.6,15.8,10,232,19.1,,1007.6,
2021-01-29,9.1,7.3,11.1,6.4,0,242,24,,1001.3,
2021-01-30,5.7,0.9,9,2.6,0,227,15.1,,1000.8,
2021-01-31,2.1,0.8,3.7,0.4,0,100,13.3,,1000.6,
2021-02-01,5.6,2,8.2,6.7,0,186,12.5,,995.8,
2021-02-02,8.6,5.7,11.6,6.3,0,229,15.4,,1005,
2021-02-03,10.6,9,11.7,12,0,213,19,,1004,
2021-02-04,7.6,5.1,10.4,1.5,0,218,12.6,,1014.8,
2021-02-05,7,5.1,9,4.1,0,129,5.4,,1013.3,
2021-02-06,7.3,5.5,9,0.1,0,90,11.1,,1006.6,
2021-02-07,5.1,1.6,7.4,7.4,0,148,11.5,,997.8,
2021-02-08,-1.9,-4.7,1.6,2.2,0,350,7.6,,997.7,
2021-02-09,-4.3,-6.3,-2.5,0.4,30,355,6.3,,1004.5,
2021-02-10,-7.4,-10.6,-6.2,2.3,30,37,13.4,,1009.4,
2021-02-11,-8.3,-13.4,-2.5,0.2,40,70,6.2,,1027.7,
2021-02-12,-7.6,-12.6,-3.6,0.1,40,79,16,,1031.3,
2021-02-13,-6.2,-10.5,-2.3,0,30,82,17.3,,1037.9,
2021-02-14,-3.1,-10,3.6,0,20,107,15.1,,1039.6,
2021-02-15,-0.7,-6.1,4,0.7,20,168,11.4,,1032.6,
2021-02-16,4.9,0.9,10.3,1,10,178,9.4,,1021.7,
2021-02-17,8,2.3,11,0,0,240,15.2,,1020.8,
2021-02-18,6.9,-1.3,13.6,0.2,0,159,12.3,,1016.7,
2021-02-19,8.7,6.1,12.8,0,0,190,10.5,,1019.5,
2021-02-20,9.4,2.3,17.4,0,0,162,10.4,,1018.7,
2021-02-21,9.9,2.1,19.5,0,0,132,9.9,,1018.3,
2021-02-22,6.8,0.5,15.3,0,0,146,8.5,,1022,
2021-02-23,9.3,1.4,20.1,0,0,173,7.4,,1033.1,
2021-02-24,11.4,4.2,20.6,0,0,156,8.3,,1033.3,
2021-02-25,10.6,2.1,20,0,0,167,6.8,,1029.3,
2021-02-26,7.5,2,13.9,0.8,0,272,9.4,,1031.2,
2021-02-27,4.5,-0.3,9.8,0,0,45,11.2,,1037.5,
2021-02-28,4.3,-1.2,10.7,0,0,71,13.5,,1035.5,
2021-03-01,5.9,-1.3,14.6,0,0,86,11.5,,1032.6,
2021-03-02,7.1,0.6,16.6,0,0,113,6.6,,1032.3,
2021-03-03,5.8,-0.1,11.8,0,0,210,6.6,,1029.5,
2021-03-04,9.6,5.2,15.5,5.3,0,229,10.5,,1020.7,
2021-03-05,3,-2.2,5.8,0.8,0,7,12.3,,1024.3,
2021-03-06,1.1,-4.7,7.2,0.2,0,84,12.6,,1031.4,
2021-03-07,0.9,-5.4,8.4,0,0,51,6.7,,1024.2,
2021-03-08,1.4,-6,8.2,0,0,59,8.7,,1022,
2021-03-09,2.4,-3.1,7.8,0.2,0,78,5.5,,1019.6,
2021-03-10,6.1,3.3,9.9,0,0,239,9.5,,1020,
2021-03-11,9.8,7.2,13.5,6,0,224,21.9,,1008.7,
2021-03-12,7.2,4,10.5,1.8,0,240,24.2,,1011.9,
2021-03-13,6.8,3,10.8,8.4,0,230,26,,1005.8,
2021-03-14,4.1,2.3,7.1,4.1,0,258,18.7,,1011.5,
2021-03-15,4.5,2.6,8.8,5.8,0,266,15.6,,1014.1,
2021-03-16,4.4,3,7.7,1.4,0,280,14.3,,1021.9,
2021-03-17,3,-0.5,6.7,3.3,0,331,6.8,,1023.3,
2021-03-18,2.6,-0.7,7.3,0.6,0,352,5,,1023.1,
2021-03-19,2,-1.5,5.6,0.7,0,49,9.4,,1020.2,
2021-03-20,1.2,-1.8,4.6,0.1,0,50,8.8,,1027.4,
2021-03-21,4.1,1.7,6.8,0,0,262,11.1,,1021.9,
2021-03-22,4.9,3.3,6.9,0,0,316,7.9,,1023.3,
2021-03-23,5.1,0.1,8.4,0,0,293,3.9,,1026.7,
2021-03-24,6.2,-2.1,15.2,0,0,184,6,,1025,
2021-03-25,9.1,-0.2,17.7,0,0,220,9,,1021.6,
2021-03-26,10.8,3.1,18.4,1.2,0,190,8.1,,1020,
2021-03-27,9.1,6.2,11.8,0,0,249,20.4,,1024.1,
2021-03-28,10.5,5.8,16,0,0,,,,,
2021-03-29,12.5,4.9,21.2,0,0,208,7.5,,1032.1,
2021-03-30,13.7,2.9,24.1,0,0,108,5.7,,1031,
2021-03-31,15.1,5.4,25.5,0,0,173,6.9,,1024.4,
2021-04-01,15.2,5.7,23.1,0,0,256,8.7,,1019.4,
2021-04-02,9.4,5.1,14.4,0,0,11,10.9,,1020.6,
2021-04-03,6.7,1.5,12.3,0,0,359,9.8,,1023.9,
2021-04-04,6.3,-1.3,13.4,0,0,1,5.7,,1022.7,
2021-04-05,4.8,-1,10.3,2.2,0,255,18.3,,1011.9,
2021-04-06,0.9,-1.5,5.1,1.8,0,262,16.9,,1013.9,
2021-04-07,1.2,-0.7,3.6,0.1,10,269,20.2,,1018.4,
2021-04-08,4,-0.3,9.3,0,0,253,10.2,,1025.7,
2021-04-09,8.6,-1.8,16.2,0,0,189,11.3,,1018.2,
2021-04-10,13,11,16.3,0,0,177,10.6,,1014.2,
2021-04-11,12.9,3.9,18.9,12.7,0,221,12.2,,1011.1,
2021-04-12,4.2,-0.7,9.1,0,0,311,11.6,,1024.9,
2021-04-13,3.4,-2.2,10,0.1,0,7,8.8,,1030.3,
2021-04-14,3,-2.5,8.6,0,0,32,8.2,,1028.8,
2021-04-15,3.1,-3.3,10,0,0,44,10,,1027.2,
2021-04-16,3.6,-1.6,7.6,0,0,45,10.2,,1025.7,
2021-04-17,6.3,1.7,11.9,0,0,38,9,,1023,
2021-04-18,7.4,3.7,11.2,0.4,0,2,5,,1020.9,
2021-04-19,7.4,3.1,10.4,0.3,0,212,4.3,,1019.4,
2021-04-20,8.4,0.7,16.5,0,0,126,3.8,,1017.3,
2021-04-21,11.6,1.7,19.6,0,0,341,5.3,,1016,
2021-04-22,9.8,3.6,15.8,0,0,3,9.6,,1021.9,
2021-04-23,9.5,0.5,17.5,0,0,41,7,,1026.8,
2021-04-24,11.3,1.1,20.1,0,0,49,7.1,,1023.7,
2021-04-25,10.3,3.6,16.7,0,0,36,10.9,,1022.5,
2021-04-26,9.6,1.9,16.1,0,0,61,14.1,,1017.5,
2021-04-27,10.4,3.3,17.9,0,0,74,12.6,,1009.1,
2021-04-28,13.9,3.6,22.1,1.5,0,157,9.8,,1003.9,
2021-04-29,11.6,5.9,16.8,0.2,0,248,13.4,,1006.1,
2021-04-30,5.8,2,8.6,3.1,0,326,5.9,,1013.3,
2021-05-01,7.8,3.1,11.4,12.2,,18,5.6,,1012.8,
2021-05-02,8.4,3.7,13.2,0,,295,12,,1015.9,
2021-05-03,8.6,2.6,15.4,0,,230,8.8,,1021.3,
2021-05-04,11.1,6.9,16.3,8.4,,219,21.2,,1009.5,
2021-05-05,7.8,3.1,11.8,2.1,,253,19.9,,1008.8,
2021-05-06,7.9,5.8,9.9,9.8,,217,13.3,,1009.6,
2021-05-07,7.8,1.6,12.7,0.2,,280,15.3,,1013.9,
2021-05-08,10.6,-0.2,19,0,,157,9.4,,1018.2,
2021-05-09,19.9,6.8,30.2,0,,156,12.1,,1009.4,
2021-05-10,17.3,11.5,21.5,0,,265,11.1,,1008.1,
2021-05-11,13.2,11.4,16.8,12.1,,305,7.9,,1008.8,
2021-05-12,11.7,8.8,16.5,0.2,,276,10.1,,1012.4,
2021-05-13,11.9,7.3,19.1,1.8,,230,9,,1008.6,
2021-05-14,12.6,6.6,18.9,0.1,,238,9.9,,1009.2,
2021-05-15,11.7,7.7,16.5,6.4,,208,13.1,,1008.9,
2021-05-16,12.9,8.8,18.3,1.8,,222,12.7,,1005.8,
2021-05-17,11.1,8.8,13.9,6.8,,242,19.7,,1007.9,
2021-05-18,11.3,8.6,16.7,2.6,,253,15.5,,1014.5,
2021-05-19,11.6,7.3,18.2,0.1,,264,10.7,,1017.6,
2021-05-20,12.4,8.3,18.1,0,,244,10.9,,1020.8,
2021-05-21,13.7,11.1,16.6,1.7,,196,17.1,,1011.4,
2021-05-22,13.6,7.9,18.8,0.1,,234,19.2,,1009.9,
2021-05-23,12.6,6.4,18.5,0,,242,14.5,,1016.4,
2021-05-24,12.1,4.8,20.2,0.7,,174,10.1,,1013.4,
2021-05-25,11.5,8.4,15.9,0.9,,244,21,,1017.9,
2021-05-26,11,9,14.6,6,,223,17,,1016.8,
2021-05-27,11.5,6.3,15.7,3.8,,250,14.7,,1019.4,
2021-05-28,12.8,8.9,18.1,0,,352,6,,1022.7,
2021-05-29,14,6.5,21.2,0.2,,41,9.9,,1023.6,
2021-05-30,14.2,6.1,21.1,0,,62,12.8,,1025.1,
2021-05-31,15.4,7.9,21.9,0,,88,11.8,,1021.7,
2021-06-01,16.6,7,24.7,0,,105,11.9,,1017.6,
2021-06-02,19.2,7.8,28.1,0,,115,6.6,,1016.2,
2021-06-03,20.5,13,27.5,0,,185,5.2,,1020.9,
2021-06-04,20.1,13.7,27.6,1,,173,5.4,,1021,
2021-06-05,18.5,15.8,24.4,29.3,,225,7.5,,1020.2,
2021-06-06,16.7,14.7,19,1.3,,309,10.4,,1020.8,
2021-06-07,17.5,15.5,20.4,14,,358,7.6,,1020.4,
2021-06-08,19.1,15.3,25.3,0,,19,6.6,,1021,
2021-06-09,19.4,14.6,26,1,,357,4.4,,1021,
2021-06-10,19.7,13.7,26.7,0,,284,5,,1020.6,
2021-06-11,21.2,12.8,29,0,,274,4.2,,1019.2,
2021-06-12,20.7,14.2,27.3,0,,260,12.3,,1019.6,
2021-06-13,18.2,10.9,25.5,0,,358,7.4,,1025.5,
2021-06-14,19.9,9.6,28.2,0,,87,8.7,,1021.6,
2021-06-15,21.7,11.3,31.2,0,,57,5.4,,1018.2,
2021-06-16,23.8,14.3,32.2,0,,123,6.5,,1014.8,
2021-06-17,25.5,15.1,34.4,0,,155,6.4,,1013,
2021-06-18,25.5,15.5,34.3,0.3,,258,5.8,,1012.8,
2021-06-19,26.1,19.1,32.9,0.2,,244,5.4,,1014.2,
2021-06-20,24.3,16.6,29.6,7.8,,161,7.3,,1010.1,
2021-06-21,21.8,16,28.4,0.7,,248,7.8,,1008.1,
2021-06-22,18.7,15.5,22.9,4.3,,1,6.3,,1012.2,
2021-06-23,19.7,16.3,26.2,27.6,,38,5.8,,1017,
2021-06-24,18.3,15.7,23.3,8.4,,322,5.3,,1017.4,
2021-06-25,17.6,13.9,21.9,1.8,,259,9.4,,1018.8,
2021-06-26,19.8,13.2,26.5,0.1,,82,5.6,,1018.5,
2021-06-27,22.3,14.5,29.2,0.1,,97,8.6,,1015.3,
2021-06-28,23,16.2,30.7,30.5,,103,7,,1014.2,
2021-06-29,18,13.9,26.2,10.7,,263,8.5,,1012.8,
2021-06-30,15.9,13.1,20.2,5.5,,237,12.2,,1013.7,
2021-07-01,14.5,13,16.6,1.3,,258,15.2,,1016.4,
2021-07-02,17.6,12.7,23.6,0,,256,9.8,,1018.2,
2021-07-03,19.6,10.8,27.6,0,,189,5.3,,1016.2,
2021-07-04,18.9,14.1,24.8,10.7,,225,8.2,,1012.7,
2021-07-05,18.3,13.5,23.1,0.2,,194,10.2,,1012.5,
2021-07-06,18.7,14.8,27.5,5.2,,224,10.4,,1011.1,
2021-07-07,18.5,14.6,24.4,0.1,,155,3,,1017.5,
2021-07-08,18.5,15.6,23,18,,40,6.8,,1018.8,
2021-07-09,17,13.4,22,3.1,,284,12.3,,1020.6,
2021-07-10,19.6,11.3,26.8,23.4,,140,5.1,,1017.8,
2021-07-11,18.2,12.9,24.1,0,,262,8.2,,1016.7,
2021-07-12,20.7,11.2,27.9,1.5,,115,7.6,,1011.8,
2021-07-13,17,13.6,19.7,7.3,,238,9.8,,1008.5,
2021-07-14,16.2,12.8,22.2,2.1,,213,7.2,,1011.5,
2021-07-15,17.5,14.2,23,7.6,,199,7.2,,1012.8,
2021-07-16,19.3,14,26.3,0,,340,6.1,,1018.2,
2021-07-17,19.6,15.7,24.5,0.9,,342,9.3,,1021.1,
2021-07-18,20.6,12.8,28.3,0,,14,10.8,,1020.2,
2021-07-19,21.1,13.9,28.2,0,,20,8.2,,1018.7,
2021-07-20,19,12,26.6,0,,5,6.5,,1019.3,
2021-07-21,19.1,10.9,27.2,0,,42,7.4,,1021.6,
2021-07-22,20.2,12.2,27.9,0,,38,6.8,,1020.4,
2021-07-23,21,12.5,29.3,0.1,,29,5.4,,1016,
2021-07-24,20.6,15.4,29.1,46.7,,163,8.3,,1010.9,
2021-07-25,19.9,15.9,24.6,0.1,,208,4.8,,1010.6,
2021-07-26,19.5,16.2,26.2,11.5,,218,6.7,,1012.7,
2021-07-27,20.5,14.6,26.5,1,,217,5.4,,1014.4,
2021-07-28,19,16.3,24,2.4,,224,8.1,,1014.2,
2021-07-29,19.1,13.3,24.7,0,,244,12.8,,1014.7,
2021-07-30,20.6,11.5,27.8,0,,226,7.9,,1011.6,
2021-07-31,19.1,14.6,24.1,3.3,,255,13.3,,1011.2,
2021-08-01,17.3,14.5,22.3,1.1,,259,8.9,,1010.8,
2021-08-02,16.6,13,21.7,3.2,,248,9.3,,1014.9,
2021-08-03,16.1,12.8,21.5,12.2,,212,8.4,,1014.7,
2021-08-04,17.4,14.4,21.2,0,,221,6.4,,1013.9,
2021-08-05,18.7,13.8,23.9,3.3,,234,7.1,,1010.7,
2021-08-06,18.2,14.9,22.5,1,,221,13.3,,1008.1,
2021-08-07,16.8,13.6,21.7,5.9,,185,8.5,,1007.1,
2021-08-08,16.8,12,21.9,1.4,,232,14,,1013.4,
2021-08-09,17.8,10.9,24.9,0,,207,9.4,,1019,
2021-08-10,18.7,12,25.4,0,,214,7.9,,1018.7,
2021-08-11,20.5,13.8,28.2,0,,203,6.4,,1019.8,
2021-08-12,22,13.8,31.6,5.4,,150,5.4,,1020,
2021-08-13,23.1,16.6,30.2,0,,221,8.7,,1021.1,
2021-08-14,23,14.9,31.1,0,,253,5.9,,1021.1,
2021-08-15,22.1,15.4,30.8,0,,166,5,,1015.3,
2021-08-16,19.1,12.4,23.7,8.2,,261,16.4,,1013.4,
2021-08-17,14.3,10.1,18.7,2.4,,268,12.2,,1019.7,
2021-08-18,16.3,13.5,20.3,0,,252,14.6,,1018.1,
2021-08-19,18.4,15.7,21.9,0,,245,9.8,,1016.6,
2021-08-20,19.6,14.9,26.1,0,,243,7.1,,1017.6,
2021-08-21,20.6,12.8,28.9,24.3,,171,5.9,,1018.1,
2021-08-22,17.2,14.2,21.1,13.2,,242,12.2,,1018.3,
2021-08-23,16.9,13.2,23.1,0.1,,280,10,,1021,
2021-08-24,14.7,10.1,20.4,0,,51,11.8,,1023.8,
2021-08-25,15.9,9.9,22.8,0.2,,50,10.4,,1020.7,
2021-08-26,15.2,12.1,20.6,6.2,,276,11.5,,1013.9,
2021-08-27,14.7,11.5,18.8,0.7,,293,11.5,,1015.6,
2021-08-28,15,12.4,20,5.3,,295,7.7,,1017.4,
2021-08-29,13.9,12.6,15.7,13.3,,280,10.2,,1016.8,
2021-08-30,15.5,14.1,18.5,6.1,,320,12.1,,1016.1,
2021-08-31,15.8,10.8,21.4,0,,349,7.4,,1021.6,
2021-09-01,15.3,9.6,23.4,0,,56,6.7,,1025.7,
2021-09-02,16.3,8.8,24.3,0,,84,11.7,,1024.9,
2021-09-03,17.3,10,25.8,0,,91,9.2,,1020.2,
2021-09-04,17.6,9.2,26.6,0,,91,6,,1017.1,
2021-09-05,18.4,11.2,27.2,0,,95,4.4,,1019.5,
2021-09-06,18.2,10.2,27.3,0,,101,5.5,,1022.8,
2021-09-07,18.3,11.1,26.7,0,,94,5.2,,1022.9,
2021-09-08,19.4,11.7,27.4,0,,108,10.6,,1017.6,
2021-09-09,19.8,13.3,27.4,0,,189,9.4,,1013.9,
2021-09-10,19.4,14.5,25.6,0.1,,201,6.8,,1015.7,
2021-09-11,18.8,15.5,24,9.8,,223,6.4,,1018.6,
2021-09-12,17.1,11.9,23.7,0.1,,245,5.5,,1018.6,
2021-09-13,18.1,11.9,26.2,0,,82,4.1,,1017.6,
2021-09-14,19.7,13.2,27.2,1.3,,162,5.8,,1015.5,
2021-09-15,19.5,17.8,21.9,6.6,,202,9.1,,1014.1,
2021-09-16,16.1,11.1,18.8,5.2,,285,8.2,,1015.7,
2021-09-17,15,10.7,20.9,0.1,,291,4.3,,1016.7,
2021-09-18,15,8.3,22.6,0,,66,4.9,,1016,
2021-09-19,14.2,9.7,20.2,0,,63,10.8,,1014,
2021-09-20,13.6,11.7,17.4,0,,52,7.3,,1018.9,
2021-09-21,12.7,6.7,18.1,0.1,,46,7.4,,1027.1,
2021-09-22,11.5,4.9,19.3,0,,75,5,,1028.4,
2021-09-23,14.4,5.3,22.6,0,,202,10,,1021.4,
2021-09-24,15.3,10,22.4,0,,241,8.6,,1018.9,
2021-09-25,16.2,7.7,25.9,0,,175,5.7,,1017.6,
2021-09-26,17.3,12.5,22.8,2.7,,204,6.4,,1017.6,
2021-09-27,17.5,13.2,22.6,0.8,,204,6.8,,1018.3,
2021-09-28,13.8,10.4,18.5,0,,352,8.3,,1022.7,
2021-09-29,13.5,9.3,19,2.4,,227,13.5,,1020.6,
2021-09-30,10.1,5,16.4,0,,230,7.5,,1028.2,
2021-10-01,11.8,3.9,22.4,0,0,158,8.7,,1020.8,
2021-10-02,16.8,9.3,23.4,0.1,0,173,10.6,,1014.1,
2021-10-03,17.8,13.5,21,2.9,0,185,13.7,,1007.5,
2021-10-04,12.5,10.9,14.8,10.4,0,295,5.7,,1018.1,
2021-10-05,13,10.9,17.4,0.7,0,220,7.5,,1012.1,
2021-10-06,11.3,9.6,15.1,2.6,0,242,14.3,,1019.2,
2021-10-07,11.3,6.3,16.3,0,0,9,6.9,,1026.3,
2021-10-08,10.2,5.6,16.6,0,0,57,12.8,,1028,
2021-10-09,10,4.7,17.2,0,0,71,12.6,,1027.2,
2021-10-10,7.5,2,15.4,0,0,77,7,,1026.8,
2021-10-11,6.8,0.1,14.5,0.9,0,228,6.9,,1026.1,
2021-10-12,8.9,5.3,11.8,11.5,0,268,11.4,,1021.4,
2021-10-13,6.8,2.7,12.7,4.2,0,298,6.9,,1024.7,
2021-10-14,7.8,3.9,14.3,0,0,212,7.3,,1026.8,
2021-10-15,7.8,1.2,14.9,0,0,222,8.8,,1020.2,
2021-10-16,9.1,3.6,15,0,0,67,4.8,,1021.6,
2021-10-17,6.7,2,10,0,0,206,5.4,,1021.5,
2021-10-18,8.7,4.5,13.2,0,0,153,5.5,,1025,
2021-10-19,11.1,4.2,17.4,1.1,0,183,12.1,,1023.3,
2021-10-20,14.4,5.6,21.3,33.6,0,194,15.4,,1013.9,
2021-10-21,12.7,5.8,15.9,5.8,0,237,24.8,,1008,
2021-10-22,7.5,3.4,10.7,0.3,0,257,13,,1020,
2021-10-23,7.9,2.8,12.6,0,0,260,7.7,,1028,
2021-10-24,6.8,1,17.4,0,0,129,9.6,,1026.6,
2021-10-25,6.9,-0.2,18.5,0,0,166,6.3,,1021.8,
2021-10-26,10.5,5.6,14.7,0,0,228,8.8,,1023.9,
2021-10-27,9.3,3.4,16.8,0,0,164,6.8,,1026.1,
2021-10-28,7.5,1,15.5,0,0,150,7.5,,1021.3,
2021-10-29,7,1.3,15,0,0,128,7.2,,1014,
2021-10-30,6.6,0.4,14,1,0,151,10.1,,1009.1,
2021-10-31,16.1,10.5,20.9,5.2,0,166,12.6,,1008.2,
2021-11-01,10.6,5.7,15.4,5.4,0,206,12,,1004.6,
2021-11-02,7.8,4.1,10.8,9.1,0,196,10.8,,1003.6,
2021-11-03,7.3,4.2,9.8,0.7,0,150,6.4,,1001.7,
2021-11-04,6.4,5.5,7.1,5.7,0,249,12.9,,1007.4,
2021-11-05,6.1,1.9,9,0.3,0,240,10.1,,1023,
2021-11-06,2.8,0.3,5.8,0,0,179,5.8,,1030.1,
2021-11-07,5.9,1.8,8.3,0.4,0,224,13.1,,1021.9,
2021-11-08,6.3,2.1,10.5,0,0,234,5.4,,1024,
2021-11-09,4.5,-0.4,11.1,0,0,90,10.4,,1027.1,
2021-11-10,2.5,-1.6,8.9,0,0,128,5.8,,1025.5,
2021-11-11,1.3,-0.8,3,0,0,187,3.9,,1025.1,
2021-11-12,1.3,-0.2,2.7,0,0,144,4.3,,1020.9,
2021-11-13,4.1,0.9,7,3.4,0,186,6.5,,1016.1,
2021-11-14,8.5,6.2,11,0,0,75,9.9,,1019.7,
2021-11-15,7.4,6.8,8.2,0,0,68,11.8,,1022.9,
2021-11-16,6.1,5.3,7.1,0.2,0,243,3.9,,1022.5,
2021-11-17,5.4,4.9,5.9,1.1,0,241,8.7,,1024.3,
2021-11-18,6.4,5.2,7.9,0,0,248,8,,1031,
2021-11-19,6.1,5.4,6.9,0,0,225,8.7,,1032.6,
2021-11-20,7.2,4.6,9.3,0,0,171,5.5,,1026.4,
2021-11-21,4.1,3.3,4.7,1.7,0,215,7.5,,1014.8,
2021-11-22,5,0.5,7.3,0.3,0,38,12,,1021,
2021-11-23,0.9,-3.3,6.6,0,0,69,10.2,,1029.5,
2021-11-24,1.7,-3.5,7,0,0,89,9.6,,1022.2,
2021-11-25,1.2,0.7,2.2,0,0,270,5,,1012.1,
2021-11-26,1.9,0.7,3.8,1.9,0,220,10.2,,1002.7,
2021-11-27,2.4,-1.1,5.8,4.6,0,198,12.1,,993.2,
2021-11-28,1.3,0.1,3.1,1.5,0,223,6.7,,998.4,
2021-11-29,1.3,0.5,2.5,1.5,0,271,14.3,,1008.5,
2021-11-30,2.6,0.6,5.9,13.7,0,245,23.3,,1014.4,
2021-12-01,7.2,4.9,9.4,3.7,0,227,22.3,,1003.6,
2021-12-02,3.6,0.6,5.7,3.7,0,265,14.5,,1003.3,
2021-12-03,1.7,-0.4,3.6,5.3,0,230,12.9,,1014.1,
2021-12-04,5.5,2.4,9.3,11.8,0,206,17.3,,1000.6,
2021-12-05,2.9,0,5.3,0.6,0,194,9,,1006.1,
2021-12-06,1.6,-0.1,3.6,0.8,0,219,5.2,,1014.5,
2021-12-07,3,0.4,5.8,3.5,0,205,15.3,,1011.4,
2021-12-08,4,1.2,5.6,2.7,0,215,10.2,,1002.2,
2021-12-09,3.1,2.2,3.8,1.7,0,250,11.7,,1007.2,
2021-12-10,2,-0.6,4.2,3.8,0,177,14.5,,998.4,
2021-12-11,2.8,1.5,4,0,0,266,13,,1015.3,
2021-12-12,4,1.4,5.9,0.2,0,206,10.3,,1027.9,
2021-12-13,6,4.5,7.4,0,0,202,5.1,,1029.5,
2021-12-14,5.3,4.8,6.1,0,0,236,6.8,,1029.9,
2021-12-15,5.7,4.9,7.4,0,0,155,3.2,,1033.3,
2021-12-16,4.7,1.3,7.3,0,0,177,3.8,,1037.5,
2021-12-17,4.3,1.9,7.3,0,0,58,7.3,,1039.3,
2021-12-18,3.4,2.5,4.5,0,0,90,6.1,,1038.4,
2021-12-19,2.7,2,3.5,0.1,0,251,8.9,,1031.5,
2021-12-20,2.2,-2.6,6.4,0,0,67,6.4,,1027,
2021-12-21,-1.8,-5.3,2.9,0,0,83,9.2,,1026.2,
2021-12-22,-3.3,-6.7,2.5,0,0,117,9.1,,1026,
2021-12-23,-1.8,-6.6,9.3,0,0,192,10.8,,1016.6,
2021-12-24,8.6,7.5,9.7,21.1,0,239,12.3,,1008.7,
2021-12-25,5.4,2.3,8.8,9,0,193,9.2,,1006.3,
2021-12-26,4.1,2.1,6.4,2.7,0,118,7.8,,1007.6,
2021-12-27,7.9,5.1,11.4,4.1,0,170,12.7,,1004.3,
2021-12-28,8.9,7.7,10.8,11.7,0,208,20.2,,1000.4,
2021-12-29,9.5,8.5,13.2,3.4,0,239,19.4,,1009.3,
2021-12-30,13.5,12.5,15.1,0.3,0,253,17.8,,1019.8,
2021-12-31,11.3,7.9,14.2,0.2,0,221,11.1,,1024,
2022-01-01,9.7,3.8,14.8,0,0,201,8,,1027,
2022-01-02,7,1.9,13,0.2,0,199,12.2,,1020,
2022-01-03,10.8,8.7,13.2,6.3,0,244,22,,1016.1,
2022-01-04,8.4,3.8,12.2,27.6,0,234,17.2,,1001.1,
2022-01-05,3.3,2.2,6.2,0.1,0,252,19.2,,1008.3,
2022-01-06,1.9,-1.6,4.4,0,0,259,11.1,,1019.4,
2022-01-07,0.8,-1.7,3.2,3.1,0,192,12.4,,1018.5,
2022-01-08,2.9,1.1,4.8,4.9,0,211,18.1,,1011.2,
2022-01-09,3.6,0.7,5.8,3.1,0,233,18.1,,1002.7,
2022-01-10,1.6,0.1,4.5,0,0,309,4.7,,1021.3,
2022-01-11,2,-0.6,4.7,0,0,64,6.1,,1033.4,
2022-01-12,-1,-4,2.9,0,0,92,4.4,,1039.4,
2022-01-13,-0.1,-3.7,6,0,0,122,3.1,,1041.4,
2022-01-14,-0.1,-3.4,5.6,0,0,192,4.9,,1036.4,
2022-01-15,-0.3,-3.4,2.9,0,0,100,9.7,,1029.8,
2022-01-16,0.6,-1,2.7,0.1,0,231,12.8,,1028.6,
2022-01-17,2.8,1.5,4.7,0.8,0,256,16.8,,1034.7,
2022-01-18,4.3,2.5,6.6,0,0,42,6.8,,1037.7,
2022-01-19,2.1,-2.3,5.3,0.1,0,201,13,,1028.6,
2022-01-20,2.1,-0.3,3.7,1,0,276,16.5,,1026.6,
2022-01-21,1.1,-1,2.8,0.1,0,270,11.6,,1033.3,
2022-01-22,3.1,1.9,4,0.7,0,264,13.5,,1033.9,
2022-01-23,3.6,0.1,5.8,0,0,39,6.3,,1035.7,
